43016_16836.html,1,1,小田原,名詞,固有名詞,地域,一般,,,小田原,オダワラ,オダワラ
43016_16836.html,15,7,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
43016_16836.html,15,8,見,動詞,自立,,,一段,連用形,見る,ミ,ミ
43016_16836.html,15,9,て,助詞,接続助詞,,,,,て,テ,テ
43016_16836.html,15,10,も,助詞,係助詞,,,,,も,モ,モ
43016_16836.html,15,11,、,記号,読点,,,,,、,、,、
43016_16836.html,15,12,土工,名詞,一般,,,,,土工,ドコウ,ドコー
43016_16836.html,15,13,たち,名詞,接尾,一般,,,,たち,タチ,タチ
43016_16836.html,15,14,の,助詞,連体化,,,,,の,ノ,ノ
43016_16836.html,15,15,姿,名詞,一般,,,,,姿,スガタ,スガタ
43016_16836.html,15,16,は,助詞,係助詞,,,,,は,ハ,ワ
43016_16836.html,15,17,見え,動詞,自立,,,一段,未然形,見える,ミエ,ミエ
43016_16836.html,15,18,なかっ,助動詞,,,,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ
43016_16836.html,15,19,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
43016_16836.html,15,20,。,記号,句点,,,,,。,。,。
43016_16836.html,16,1,三,名詞,数,,,,,三,サン,サン
43016_16836.html,16,2,人,名詞,接尾,助数詞,,,,人,ニン,ニン
43016_16836.html,16,3,の,助詞,連体化,,,,,の,ノ,ノ
43016_16836.html,16,4,子供,名詞,一般,,,,,子供,コドモ,コドモ
43016_16836.html,16,5,は,助詞,係助詞,,,,,は,ハ,ワ
43016_16836.html,16,6,恐る恐る,副詞,一般,,,,,恐る恐る,オソルオソル,オソルオソル
43016_16836.html,16,7,、,記号,読点,,,,,、,、,、
43016_16836.html,16,8,一番,名詞,副詞可能,,,,,一番,イチバン,イチバン
43016_16836.html,16,9,端,名詞,接尾,一般,,,,端,タン,タン
43016_16836.html,16,10,に,助詞,格助詞,一般,,,,に,ニ,ニ
43016_16836.html,16,11,ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
43016_16836.html,16,12,トロッコ,名詞,一般,,,,,トロッコ,トロッコ,トロッコ
43016_16836.html,16,13,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
43016_16836.html,16,14,押し,動詞,自立,,,五段・サ行,連用形,押す,オシ,オシ
43016_16836.html,16,15,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
43016_16836.html,16,16,。,記号,句点,,,,,。,。,。
43016_16836.html,17,1,トロッコ,名詞,一般,,,,,トロッコ,トロッコ,トロッコ
43016_16836.html,17,2,は,助詞,係助詞,,,,,は,ハ,ワ
43016_16836.html,17,3,三,名詞,数,,,,,三,サン,サン
